result_id,analysis_id,analysis,analysis_status,method_family,method_id,method,observations,tap_count,collocation,prior_active,noise_percent,metric_group,quantity,metric,region,value,unit,reference,value_type,phase_convention,verification,source,notes
MP-0484,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,field,u,rel_L2,near-wake,0.2949351966381073,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0485,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,field,v,rel_L2,near-wake,1.1257730722427368,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0486,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,field,p,rel_L2,near-wake,0.6854112148284912,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0487,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,field,u,rel_L2,far-wake,0.5786994099617004,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0488,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,field,v,rel_L2,far-wake,1.0503432750701904,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0489,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,field,p,rel_L2,far-wake,2.7731873989105225,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0490,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,field,u,rel_L2,far-core,0.6747479438781738,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0491,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,field,v,rel_L2,far-core,1.0232127904891968,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0492,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,field,p,rel_L2,far-core,2.2428393363952637,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0493,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,field,u,rel_L2,other,0.06217988580465317,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0494,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,field,v,rel_L2,other,0.1882726401090622,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0495,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,field,p,rel_L2,other,0.345451682806015,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0496,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,field,u,rel_L2,whole-domain,0.40163329243659973,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0497,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,field,v,rel_L2,whole-domain,0.8465421199798584,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0498,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,field,p,rel_L2,whole-domain,0.6563698649406433,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0499,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,v1_mode,v,n,near-cylinder,13715,count,region node count,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0500,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,v1_mode,v,rel_L2,near-cylinder,0.7170683526210702,dimensionless,CFD,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0501,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,v1_mode,v,amp_ratio,near-cylinder,0.37231059009599204,dimensionless,ideal 1,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0502,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,v1_mode,v,corr,near-cylinder,0.8572082040636152,dimensionless,ideal 1,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0503,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,v1_mode,v,phase_deg,near-cylinder,-11.964955265836505,degrees,ideal phase 0 deg,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0504,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,v1_mode,v,n,near-wake,15248,count,region node count,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0505,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,v1_mode,v,rel_L2,near-wake,1.047032091526815,dimensionless,CFD,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0506,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,v1_mode,v,amp_ratio,near-wake,0.1682616460483098,dimensionless,ideal 1,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0507,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,v1_mode,v,corr,near-wake,0.36408852607231496,dimensionless,ideal 1,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0508,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,v1_mode,v,phase_deg,near-wake,123.69005790022896,degrees,ideal phase 0 deg,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0509,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,v1_mode,v,n,far-wake,16393,count,region node count,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0510,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,v1_mode,v,rel_L2,far-wake,0.9952997344838748,dimensionless,CFD,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0511,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,v1_mode,v,amp_ratio,far-wake,0.1113857429605837,dimensionless,ideal 1,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0512,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,v1_mode,v,corr,far-wake,0.1198885328329664,dimensionless,ideal 1,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0513,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,v1_mode,v,phase_deg,far-wake,-35.34442776218461,degrees,ideal phase 0 deg,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0514,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,v1_mode,v,n,far-core,12460,count,region node count,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0515,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,v1_mode,v,rel_L2,far-core,0.9943267660194628,dimensionless,CFD,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0516,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,v1_mode,v,amp_ratio,far-core,0.0984411918347014,dimensionless,ideal 1,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0517,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,v1_mode,v,corr,far-core,0.13764491331642453,dimensionless,ideal 1,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0518,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,v1_mode,v,phase_deg,far-core,-39.18640145691407,degrees,ideal phase 0 deg,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0519,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,v1_mode,v,n,other,6298,count,region node count,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
MP-0520,A02,Pressure-tap count,complete,ModalPINN,pressure_only_physics_16_taps,Pressure only + physics (16 taps),cylinder pressure,16,uniform,False,,v1_mode,v,rel_L2,other,3.559684147802702,dimensionless,CFD,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,Pressure-only + physics; 16 cylinder pressure taps.
